instance,n,m,nb_cases,taille,pourcentage_vide_cible,pourcentage_vide_reel,nb_cases_vides,methode,temps,isOptimal,solution_path
filling_5x5_empty90_rep1.txt,5,5,25,5x5,0.9,88.0,22,heuristic,0.00018095970153808594,true,/home/mohamed-bouleghlem/Documents/ENSTA/2A/ro203/Tatham-Galaxies-and-Filling-LP-solver/Filling/res/filling_experiments/solutions/heuristic/filling_5x5_empty90_rep1_heuristic_solution.txt
filling_5x5_empty90_rep2.txt,5,5,25,5x5,0.9,88.0,22,heuristic,0.00011205673217773438,true,/home/mohamed-bouleghlem/Documents/ENSTA/2A/ro203/Tatham-Galaxies-and-Filling-LP-solver/Filling/res/filling_experiments/solutions/heuristic/filling_5x5_empty90_rep2_heuristic_solution.txt
filling_5x5_empty90_rep3.txt,5,5,25,5x5,0.9,88.0,22,heuristic,0.0003821849822998047,true,/home/mohamed-bouleghlem/Documents/ENSTA/2A/ro203/Tatham-Galaxies-and-Filling-LP-solver/Filling/res/filling_experiments/solutions/heuristic/filling_5x5_empty90_rep3_heuristic_solution.txt
filling_6x6_empty50_rep1.txt,6,6,36,6x6,0.5,50.0,18,heuristic,9.989738464355469e-5,true,/home/mohamed-bouleghlem/Documents/ENSTA/2A/ro203/Tatham-Galaxies-and-Filling-LP-solver/Filling/res/filling_experiments/solutions/heuristic/filling_6x6_empty50_rep1_heuristic_solution.txt
filling_6x6_empty50_rep2.txt,6,6,36,6x6,0.5,50.0,18,heuristic,0.0006749629974365234,true,/home/mohamed-bouleghlem/Documents/ENSTA/2A/ro203/Tatham-Galaxies-and-Filling-LP-solver/Filling/res/filling_experiments/solutions/heuristic/filling_6x6_empty50_rep2_heuristic_solution.txt
filling_6x6_empty50_rep3.txt,6,6,36,6x6,0.5,50.0,18,heuristic,0.000885009765625,true,/home/mohamed-bouleghlem/Documents/ENSTA/2A/ro203/Tatham-Galaxies-and-Filling-LP-solver/Filling/res/filling_experiments/solutions/heuristic/filling_6x6_empty50_rep3_heuristic_solution.txt
filling_6x6_empty60_rep1.txt,6,6,36,6x6,0.6,61.11,22,heuristic,0.0005331039428710938,true,/home/mohamed-bouleghlem/Documents/ENSTA/2A/ro203/Tatham-Galaxies-and-Filling-LP-solver/Filling/res/filling_experiments/solutions/heuristic/filling_6x6_empty60_rep1_heuristic_solution.txt
filling_6x6_empty60_rep2.txt,6,6,36,6x6,0.6,61.11,22,heuristic,0.01276397705078125,true,/home/mohamed-bouleghlem/Documents/ENSTA/2A/ro203/Tatham-Galaxies-and-Filling-LP-solver/Filling/res/filling_experiments/solutions/heuristic/filling_6x6_empty60_rep2_heuristic_solution.txt
filling_6x6_empty60_rep3.txt,6,6,36,6x6,0.6,61.11,22,heuristic,0.020855188369750977,true,/home/mohamed-bouleghlem/Documents/ENSTA/2A/ro203/Tatham-Galaxies-and-Filling-LP-solver/Filling/res/filling_experiments/solutions/heuristic/filling_6x6_empty60_rep3_heuristic_solution.txt
filling_6x6_empty70_rep1.txt,6,6,36,6x6,0.7,69.44,25,heuristic,0.0002529621124267578,true,/home/mohamed-bouleghlem/Documents/ENSTA/2A/ro203/Tatham-Galaxies-and-Filling-LP-solver/Filling/res/filling_experiments/solutions/heuristic/filling_6x6_empty70_rep1_heuristic_solution.txt
filling_6x6_empty70_rep2.txt,6,6,36,6x6,0.7,69.44,25,heuristic,0.000823974609375,true,/home/mohamed-bouleghlem/Documents/ENSTA/2A/ro203/Tatham-Galaxies-and-Filling-LP-solver/Filling/res/filling_experiments/solutions/heuristic/filling_6x6_empty70_rep2_heuristic_solution.txt
filling_6x6_empty70_rep3.txt,6,6,36,6x6,0.7,69.44,25,heuristic,0.0015940666198730469,true,/home/mohamed-bouleghlem/Documents/ENSTA/2A/ro203/Tatham-Galaxies-and-Filling-LP-solver/Filling/res/filling_experiments/solutions/heuristic/filling_6x6_empty70_rep3_heuristic_solution.txt
filling_6x6_empty80_rep1.txt,6,6,36,6x6,0.8,80.56,29,heuristic,0.00442194938659668,true,/home/mohamed-bouleghlem/Documents/ENSTA/2A/ro203/Tatham-Galaxies-and-Filling-LP-solver/Filling/res/filling_experiments/solutions/heuristic/filling_6x6_empty80_rep1_heuristic_solution.txt
filling_6x6_empty80_rep2.txt,6,6,36,6x6,0.8,80.56,29,heuristic,0.0047070980072021484,true,/home/mohamed-bouleghlem/Documents/ENSTA/2A/ro203/Tatham-Galaxies-and-Filling-LP-solver/Filling/res/filling_experiments/solutions/heuristic/filling_6x6_empty80_rep2_heuristic_solution.txt
